"FindDbtNum","cidutAccount","cidutCntrPrtNum","cidutCntrPrtName","cidutCntrPrtITN","cidutCnName","cidutCnDate","cidutCnInv","cidutCnInvName","cidutFormtnDate","cidutMatrtyDate","cidutDebt","cidutDebtOverdue","cidutDoc","cidutLink","cidutSheet","cidutSheetNum","cidutUnloadKey","cidutCnDateNull","cidutCnNameNull","cidutCnInvNull","cidutCnInvNameNull"
"1351","24","1182028","ООО НВЭМ","3443920122","СМР550-20-16","02.03.2016","A12-38825/2019","9","30.06.2020","31.12.2020","5447,47","5447,47",,,"137","17","26","02.03.2016","СМР550-20-16","A12-38825/2019","9"
"1352","24","1182028","ООО НВЭМ","3443920122","СМР550-19-16","29.02.2016","A12-38825/2019","8","30.06.2020","31.12.2020","18521,4","18521,4",,,"137","18","26","29.02.2016","СМР550-19-16","A12-38825/2019","8"
"1353","24","1182028","ООО НВЭМ","3443920122","СМР550-18-16","26.02.2016","A12-38825/2019","7","30.06.2020","31.12.2020","18521,4","18521,4",,,"137","19","26","26.02.2016","СМР550-18-16","A12-38825/2019","7"
"1354","24","1182028","ООО НВЭМ","3443920122","СМР550-17-16","29.02.2016","A12-38825/2019","6","30.06.2020","31.12.2020","5447,47","5447,47",,,"137","20","26","29.02.2016","СМР550-17-16","A12-38825/2019","6"
"1355","24","1182028","ООО НВЭМ","3443920122","СМР550-16-16","29.02.2016","A12-38825/2019","5","30.06.2020","31.12.2020","5447,47","5447,47",,,"137","21","26","29.02.2016","СМР550-16-16","A12-38825/2019","5"
"1356","24","1182028","ООО НВЭМ","3443920122","СМР550-15-16","02.03.2016","A12-38825/2019","4","30.06.2020","31.12.2020","5447,47","5447,47",,,"137","22","26","02.03.2016","СМР550-15-16","A12-38825/2019","4"
"1357","24","1182028","ООО НВЭМ","3443920122","СМР550-14-16","26.02.2016","A12-38825/2019","3","30.06.2020","31.12.2020","5447,47","5447,47",,,"137","23","26","26.02.2016","СМР550-14-16","A12-38825/2019","3"
"1358","24","1182028","ООО НВЭМ","3443920122","СМР550-13-16","02.03.2016","A12-38825/2019","2","30.06.2020","31.12.2020","18521,4","18521,4",,,"137","24","26","02.03.2016","СМР550-13-16","A12-38825/2019","2"
"1359","24","1182028","ООО НВЭМ","3443920122","A12-38825/2019","02.03.2016","A12-38825/2019","1","30.06.2020","31.12.2020","25850","25850",,,"137","25","26","02.03.2016","A12-38825/2019","A12-38825/2019","1"
"1360","24","1220552","ООО АКСИОМА-СОФТ КОНСАЛТИНГ","7734693658","ГПИ-21/962/АД","16.01.2023","Претензия",,"17.10.2024","31.12.2020","34524498","34524498","2",,"137","26","26","16.01.2023","ГПИ-21/962/АД","Претензия","NullИлиПусто"
"1361","24","1241705","ООО ВМК","5407963646","32-426/05-18","23.05.2018","А19-16352/2021","5","15.08.2022","15.08.2022","355581,67","355581,67","7",,"137","27","26","23.05.2018","32-426/05-18","А19-16352/2021","5"
"1362","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","8","15.08.2022","15.08.2022","186961,48","186961,48","8",,"137","28","26","23.05.2018","32-425/05-18","А19-16343/2021","8"
"1363","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","7","15.08.2022","15.08.2022","21811226,52","21811226,52","9",,"137","29","26","23.05.2018","32-425/05-18","А19-16343/2021","7"
"1364","24","1241705","ООО ВМК","5407963646","32-426/05-18","23.05.2018","А19-16352/2021","4","15.08.2022","15.08.2022","41904384,49","41904384,49","10",,"137","30","26","23.05.2018","32-426/05-18","А19-16352/2021","4"
"1365","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","6","15.08.2022","15.08.2022","81204874,08","81204874,08","11",,"137","31","26","23.05.2018","32-425/05-18","А19-16343/2021","6"
"1366","24","1241705","ООО ВМК","5407963646","32-426/05-18","23.05.2018","А19-16352/2021","3","15.08.2022","15.08.2022","31686529,6","31686529,6","12",,"137","32","26","23.05.2018","32-426/05-18","А19-16352/2021","3"
"1367","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","5","15.08.2022","15.08.2022","413717,39","413717,39","5",,"137","33","26","23.05.2018","32-425/05-18","А19-16343/2021","5"
"1368","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","4","15.08.2022","15.08.2022","286438,32","286438,32","6",,"137","34","26","23.05.2018","32-425/05-18","А19-16343/2021","4"
"1369","24","1241705","ООО ВМК","5407963646","32-426/05-18","23.05.2018","А19-16352/2021","2","15.08.2022","15.08.2022","9970,81","9970,81","15",,"137","35","26","23.05.2018","32-426/05-18","А19-16352/2021","2"
"1370","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","3","15.08.2022","15.08.2022","9527,42","9527,42","14",,"137","36","26","23.05.2018","32-425/05-18","А19-16343/2021","3"
"1371","24","1241705","ООО ВМК","5407963646","32-425/05-18","23.05.2018","А19-16343/2021","2","13.10.2021","01.04.2023","4351101,82","4351101,82",,,"137","37","26","23.05.2018","32-425/05-18","А19-16343/2021","2"
"1372","24","1241705","ООО ВМК","5407963646","32-426/05-18","23.05.2018","А19-16352/2021","1","13.10.2021","31.01.2022","3995284,6","3995284,6",,,"137","38","26","23.05.2018","32-426/05-18","А19-16352/2021","1"
"1373","24","1317377","ООО РНГС","8904089487","2000812-2020","30.06.2020","А81-763/2023",,"10.06.2024","30.04.2024","13243935,84","13243935,84",,,"137","39","26","30.06.2020","2000812-2020","А81-763/2023","NullИлиПусто"
"1374","24","1555037","МИ ФНС РОССИИ ПО УПРАВЛЕНИЮ ДОЛГОМ","7727406020","Б/Н",,"А46-2081/2024",,"30.09.2024","15.10.2024","52837,7","52837,7",,,"137","40","26","01.01.1900","Б/Н","А46-2081/2024","NullИлиПусто"
"1375","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","01-31/04-25",,"31.01.2024","28.12.2025","1797,32","0",,,"136","1","26","01.10.2014","КС-51","01-31/04-25","NullИлиПусто"
"1376","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","01-31/05-25",,"31.01.2024","28.12.2025","1797,32","0",,,"136","2","26","01.10.2014","КС-51","01-31/05-25","NullИлиПусто"
"1377","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","02-29/01-25",,"29.02.2024","28.12.2025","1015,88","0",,,"136","3","26","01.10.2014","КС-51","02-29/01-25","NullИлиПусто"
"1378","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","02-29/02-25",,"29.02.2024","28.12.2025","2813,18","0",,,"136","4","26","01.10.2014","КС-51","02-29/02-25","NullИлиПусто"
"1379","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","05-03/05-25",,"25.10.2024","28.02.2025","384192,28","0",,,"136","5","26","01.10.2014","КС-51","05-03/05-25","NullИлиПусто"
"1380","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","05-31/403-25",,"31.01.2024","31.01.2025","10","0",,,"136","6","26","01.10.2014","КС-51","05-31/403-25","NullИлиПусто"
"1381","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","0620CR000481","2","31.12.2024","31.12.2024","155385,35","0",,,"136","7","26","01.10.2014","КС-51","0620CR000481","2"
"1382","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","08-31/447-25",,"31.12.2023","28.12.2025","12509139,76","0",,,"136","8","26","01.10.2014","КС-51","08-31/447-25","NullИлиПусто"
"1383","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","08-31/459-25",,"31.12.2023","28.12.2025","421674,52","0",,,"136","9","26","01.10.2014","КС-51","08-31/459-25","NullИлиПусто"
"1384","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","12-31/474-25",,"30.04.2024","31.01.2025","1436238,39","0",,,"136","10","26","01.10.2014","КС-51","12-31/474-25","NullИлиПусто"
"1385","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","21 DR 035",,"31.01.2023","31.12.2024","18955998,33","0",,,"136","11","26","01.10.2014","КС-51","21 DR 035","NullИлиПусто"
"1386","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","21CR0333",,"01.04.2022","28.01.2025","659735,51","0",,,"136","12","26","01.10.2014","КС-51","21CR0333","NullИлиПусто"
"1387","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","22CR0073",,"01.04.2022","28.01.2025","12819816,09","0",,,"136","13","26","01.10.2014","КС-51","22CR0073","NullИлиПусто"
"1388","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","23CR0149",,"27.04.2023","28.02.2025","883446,16","0",,,"136","14","26","01.10.2014","КС-51","23CR0149","NullИлиПусто"
"1389","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","23CR0484",,"03.11.2023","31.12.2024","42814,77","0",,,"136","15","26","01.10.2014","КС-51","23CR0484","NullИлиПусто"
"1390","28","1009345","ООО ГАЗПРОМ ИНВЕСТ","7810483334","КС-51","01.10.2014","2923 DR 0006",,"15.07.2023","31.12.2024","15249,64","0",,,"136","16","26","01.10.2014","КС-51","2923 DR 0006","NullИлиПусто"
"1391","29","34","ООО ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ","6608007434","27/0342/23","24.01.2024","138810",,"06.12.2024","31.01.2025","17150827,72","0","767502",,"138","1","26","24.01.2024","27/0342/23","138810","NullИлиПусто"
"1392","29","34","ООО ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ","6608007434","27/0342/23","24.01.2024","138961",,"06.12.2024","31.01.2025","6021364,78","0","767502",,"138","2","26","24.01.2024","27/0342/23","138961","NullИлиПусто"
"1393","29","34","ООО ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ","6608007434","27/0342/23","24.01.2024","139041",,"06.12.2024","31.01.2025","6021364,76","0","767502",,"138","3","26","24.01.2024","27/0342/23","139041","NullИлиПусто"
"1394","29","34","ООО ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ","6608007434","27/0342/23","24.01.2024","21753",,"15.02.2024","31.01.2025","8455,04","0","767502",,"138","4","26","24.01.2024","27/0342/23","21753","NullИлиПусто"
"1395","29","34","ООО ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ","6608007434","27/0342/23","24.01.2024","31569",,"11.03.2024","31.01.2025","58909366,89","0","767502",,"138","5","26","24.01.2024","27/0342/23","31569","NullИлиПусто"
"1396","29","34","ООО ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ","6608007434","27/0342/23","24.01.2024","31570",,"11.03.2024","31.01.2025","25238416,49","0","767502",,"138","6","26","24.01.2024","27/0342/23","31570","NullИлиПусто"
"1397","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","11819",,"07.02.2024","16.10.2025","1725989,22","0",,,"138","7","26","30.01.2013","Б/Н ОТ 30.01.2013","11819","NullИлиПусто"
"1398","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","31272",,"30.05.2023","30.06.2024","1790953,77","1790953,77",,,"138","8","26","30.01.2013","Б/Н ОТ 30.01.2013","31272","NullИлиПусто"
"1399","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","31273",,"30.05.2023","30.11.2025","1790953,77","0",,,"138","9","26","30.01.2013","Б/Н ОТ 30.01.2013","31273","NullИлиПусто"
"1400","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","31274",,"30.05.2023","31.08.2025","512700,45","0",,,"138","10","26","30.01.2013","Б/Н ОТ 30.01.2013","31274","NullИлиПусто"
"1401","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","31275",,"30.05.2023","31.12.2025","1538101,34","0",,,"138","11","26","30.01.2013","Б/Н ОТ 30.01.2013","31275","NullИлиПусто"
"1402","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","31276",,"30.05.2023","31.12.2023","1538101,34","1538101,34",,,"138","12","26","30.01.2013","Б/Н ОТ 30.01.2013","31276","NullИлиПусто"
"1403","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46864",,"28.05.2024","14.04.2027","611956,55","0",,,"138","13","26","30.01.2013","Б/Н ОТ 30.01.2013","46864","NullИлиПусто"
"1404","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46865",,"28.05.2024","30.11.2025","917934,84","0",,,"138","14","26","30.01.2013","Б/Н ОТ 30.01.2013","46865","NullИлиПусто"
"1405","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46866",,"28.05.2024","14.04.2027","917934,84","0",,,"138","15","26","30.01.2013","Б/Н ОТ 30.01.2013","46866","NullИлиПусто"
"1406","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46867",,"28.05.2024","14.04.2027","917934,84","0",,,"138","16","26","30.01.2013","Б/Н ОТ 30.01.2013","46867","NullИлиПусто"
"1407","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46868",,"28.05.2024","14.04.2027","917934,84","0",,,"138","17","26","30.01.2013","Б/Н ОТ 30.01.2013","46868","NullИлиПусто"
"1408","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46869",,"28.05.2024","14.04.2027","2304625,16","0",,,"138","18","26","30.01.2013","Б/Н ОТ 30.01.2013","46869","NullИлиПусто"
"1409","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46870",,"28.05.2024","30.11.2026","2304625,16","0",,,"138","19","26","30.01.2013","Б/Н ОТ 30.01.2013","46870","NullИлиПусто"
"1410","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","46871",,"28.05.2024","14.04.2027","1536416,77","0",,,"138","20","26","30.01.2013","Б/Н ОТ 30.01.2013","46871","NullИлиПусто"
"1411","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77656",,"16.12.2022","31.12.2024","4282218,84","0",,,"138","21","26","30.01.2013","Б/Н ОТ 30.01.2013","77656","NullИлиПусто"
"1412","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77657",,"16.12.2022","11.12.2025","757361,43","0",,,"138","22","26","30.01.2013","Б/Н ОТ 30.01.2013","77657","NullИлиПусто"
"1413","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77658",,"16.12.2022","11.12.2025","757361,43","0",,,"138","23","26","30.01.2013","Б/Н ОТ 30.01.2013","77658","NullИлиПусто"
"1414","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77659",,"16.12.2022","11.12.2025","757361,43","0",,,"138","24","26","30.01.2013","Б/Н ОТ 30.01.2013","77659","NullИлиПусто"
"1415","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77660",,"16.12.2022","11.12.2025","757361,43","0",,,"138","25","26","30.01.2013","Б/Н ОТ 30.01.2013","77660","NullИлиПусто"
"1416","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77661",,"16.12.2022","11.12.2025","577037,27","0",,,"138","26","26","30.01.2013","Б/Н ОТ 30.01.2013","77661","NullИлиПусто"
"1417","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77663",,"16.12.2022","31.12.2024","1452651,19","0",,,"138","27","26","30.01.2013","Б/Н ОТ 30.01.2013","77663","NullИлиПусто"
"1418","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77664",,"16.12.2022","31.10.2024","591820,86","591820,86",,,"138","28","26","30.01.2013","Б/Н ОТ 30.01.2013","77664","NullИлиПусто"
"1419","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77665",,"16.12.2022","31.10.2024","591820,86","591820,86",,,"138","29","26","30.01.2013","Б/Н ОТ 30.01.2013","77665","NullИлиПусто"
"1420","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","77666",,"16.12.2022","31.10.2024","591820,86","591820,86",,,"138","30","26","30.01.2013","Б/Н ОТ 30.01.2013","77666","NullИлиПусто"
"1421","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","79518",,"11.09.2024","04.08.2027","1154888,29","0",,,"138","31","26","30.01.2013","Б/Н ОТ 30.01.2013","79518","NullИлиПусто"
"1422","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","79519",,"11.09.2024","04.08.2027","4146578,31","0",,,"138","32","26","30.01.2013","Б/Н ОТ 30.01.2013","79519","NullИлиПусто"
"1423","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","79520",,"11.09.2024","04.08.2027","1382192,77","0",,,"138","33","26","30.01.2013","Б/Н ОТ 30.01.2013","79520","NullИлиПусто"
"1424","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","79521",,"11.09.2024","04.08.2027","3464664,87","0",,,"138","34","26","30.01.2013","Б/Н ОТ 30.01.2013","79521","NullИлиПусто"
"1425","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","9988",,"31.01.2024","31.12.2026","862994,61","0",,,"138","35","26","30.01.2013","Б/Н ОТ 30.01.2013","9988","NullИлиПусто"
"1426","29","55","ООО ГАЗПРОМ ПЕРСОНАЛ","7728794168","Б/Н ОТ 30.01.2013","30.01.2013","9989",,"31.01.2024","31.10.2024","862994,61","862994,61",,,"138","36","26","30.01.2013","Б/Н ОТ 30.01.2013","9989","NullИлиПусто"
